Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3179805,-,-,-,30.69,76.7,5,309,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Pressure,Precipitable Water,Wind Speed,Wind Direction
2018,5,22,21,30,31.400000000000002,0,0,0,0,6.6000000000000005,0,0,0,21.26,964,1.7000000000000002,2.7,333
2018,5,22,22,0,31,0,0,0,0,6.5,0,0,0,21.580000000000002,964,1.7000000000000002,2.9000000000000004,336
2018,5,22,22,30,30.6,0,0,0,0,6.5,0,0,0,22.07,964,1.8,3.1,340
2018,5,22,23,0,30.200000000000003,0,0,0,0,6.300000000000001,0,0,0,22.32,964,1.8,3.3000000000000003,343
2018,5,22,23,30,29.900000000000002,0,0,0,0,6.300000000000001,0,0,0,22.71,964,1.8,3.3000000000000003,347
2018,5,23,0,0,29.5,0,0,0,0,6.1000000000000005,0,0,0,22.88,964,1.8,3.4000000000000004,350
2018,5,23,0,30,29.3,0,0,0,0,6.1000000000000005,0,0,0,23.12,963,1.8,3.4000000000000004,353
2018,5,23,1,0,29,0,0,0,0,5.9,0,0,0,23.19,963,1.8,3.4000000000000004,356
2018,5,23,1,30,28.8,0,0,0,0,5.9,0,0,0,23.46,963,1.9000000000000001,3.2,179
2018,5,23,2,0,28.6,0,0,0,0,5.7,0,0,0,23.39,963,1.9000000000000001,3.1,1
2018,5,23,2,30,28.400000000000002,0,0,0,0,5.7,0,0,0,23.66,963,1.9000000000000001,2.8000000000000003,3
2018,5,23,3,0,28.200000000000003,0,0,0,0,5.5,0,0,0,23.580000000000002,963,2,2.6,6
2018,5,23,3,30,28,0,0,0,0,5.5,0,0,0,23.85,963,2,2.5,7
2018,5,23,4,0,27.900000000000002,0,0,0,0,5.2,0,0,0,23.63,964,2,2.3000000000000003,9
2018,5,23,4,30,27.900000000000002,0,0,0,0,5.2,0,0,0,23.63,964,2,2.3000000000000003,9
2018,5,23,5,0,28.700000000000003,0,0,0,0,5.300000000000001,0,0,0,22.580000000000002,964,2.1,2.2,12
2018,5,23,5,30,30.8,38,20,40,0,5.300000000000001,38,20,40,20.02,964,2.1,2.6,12
2018,5,23,6,0,32.9,98,108,121,0,5.4,98,108,121,17.88,965,2.1,3.1,12
2018,5,23,6,30,34.9,149,214,218,0,5.4,149,214,218,16,965,2.1,3.3000000000000003,183
2018,5,23,7,0,36.9,189,311,320,0,4.1000000000000005,189,311,320,13.14,965,2.1,3.5,353
2018,5,23,7,30,38.2,221,390,424,0,4.1000000000000005,221,390,424,12.26,966,2.1,3.7,343
2018,5,23,8,0,39.5,244,459,526,0,3.9000000000000004,244,459,526,11.21,966,2.1,3.9000000000000004,332
2018,5,23,8,30,40.1,264,511,621,0,3.9000000000000004,264,511,621,10.86,966,2.1,4,327
2018,5,23,9,0,40.800000000000004,277,558,709,1,3.4000000000000004,277,558,709,10.1,966,2.1,4.1000000000000005,323
2018,5,23,9,30,41.400000000000006,290,592,787,0,3.4000000000000004,290,592,787,9.78,966,2,4.1000000000000005,320
2018,5,23,10,0,41.900000000000006,295,624,853,0,2.8000000000000003,295,624,853,9.15,966,2,4.1000000000000005,318
2018,5,23,10,30,42.2,302,642,903,0,2.8000000000000003,302,642,903,9.01,966,2,4.2,316
2018,5,23,11,0,42.6,358,583,921,0,2.4000000000000004,358,583,921,8.55,965,1.9000000000000001,4.2,314
2018,5,23,11,30,42.800000000000004,361,589,940,0,2.4000000000000004,361,589,940,8.46,965,1.9000000000000001,4.2,312
2018,5,23,12,0,43,358,595,944,0,2,358,595,944,8.17,964,1.9000000000000001,4.3,311
2018,5,23,12,30,43,357,592,933,0,2,357,592,933,8.17,964,1.8,4.4,310
2018,5,23,13,0,43.1,346,591,906,0,1.6,346,591,906,7.88,964,1.8,4.4,310
2018,5,23,13,30,42.900000000000006,339,577,863,0,1.6,339,577,863,7.96,963,1.7000000000000002,4.4,310
2018,5,23,14,0,42.7,377,475,785,0,1.1,377,475,785,7.7700000000000005,963,1.7000000000000002,4.5,311
2018,5,23,14,30,42.400000000000006,360,446,715,0,1.1,360,446,715,7.88,962,1.6,4.4,312
2018,5,23,15,0,42.1,330,422,636,0,0.7000000000000001,330,422,636,7.7700000000000005,962,1.6,4.4,313
2018,5,23,15,30,41.5,304,373,543,0,0.6000000000000001,304,373,543,8.02,962,1.6,4.3,314
2018,5,23,16,0,41,268,328,449,0,0.30000000000000004,268,328,449,8.02,962,1.5,4.2,315
2018,5,23,16,30,40.1,229,257,346,0,0.30000000000000004,229,257,346,8.41,962,1.5,3.6,317
2018,5,23,17,0,39.300000000000004,179,184,244,0,0.7000000000000001,179,184,244,9.02,962,1.5,3.1,318
2018,5,23,17,30,37.1,121,96,145,0,0.6000000000000001,121,96,145,10.15,962,1.4000000000000001,2.3000000000000003,320
2018,5,23,18,0,34.9,55,25,59,0,3.3000000000000003,55,25,59,13.89,962,1.4000000000000001,1.5,322
2018,5,23,18,30,33.9,4,0,4,0,3.3000000000000003,4,0,4,14.69,962,1.4000000000000001,1.5,324
2018,5,23,19,0,32.9,0,0,0,0,2.4000000000000004,0,0,0,14.56,962,1.4000000000000001,1.4000000000000001,325
2018,5,23,19,30,32.4,0,0,0,0,2.4000000000000004,0,0,0,14.98,962,1.3,1.5,327
2018,5,23,20,0,32,0,0,0,0,1.4000000000000001,0,0,0,14.21,963,1.3,1.5,328
2018,5,23,20,30,31.5,0,0,0,0,1.4000000000000001,0,0,0,14.61,963,1.3,1.5,329
2018,5,23,21,0,31.1,0,0,0,0,0.2,0,0,0,13.780000000000001,963,1.3,1.5,330
2018,5,23,21,30,30.6,0,0,0,0,0.2,0,0,0,14.18,963,1.2000000000000002,1.6,331
2018,5,23,22,0,30.200000000000003,0,0,0,0,-0.7000000000000001,0,0,0,13.52,963,1.2000000000000002,1.6,332
2018,5,23,22,30,29.700000000000003,0,0,0,0,-0.7000000000000001,0,0,0,13.9,962,1.2000000000000002,1.7000000000000002,333
2018,5,23,23,0,29.3,0,0,0,0,-1.5,0,0,0,13.47,962,1.2000000000000002,1.8,335
2018,5,23,23,30,28.8,0,0,0,0,-1.5,0,0,0,13.86,962,1.2000000000000002,1.8,337
2018,5,24,0,0,28.400000000000002,0,0,0,0,-1.3,0,0,0,14.370000000000001,962,1.2000000000000002,1.9000000000000001,339
2018,5,24,0,30,27.900000000000002,0,0,0,0,-1.3,0,0,0,14.790000000000001,962,1.2000000000000002,1.9000000000000001,341
2018,5,24,1,0,27.5,0,0,0,0,-0.4,0,0,0,16.21,962,1.2000000000000002,2,343
2018,5,24,1,30,27.1,0,0,0,0,-0.4,0,0,0,16.59,962,1.2000000000000002,2,345
2018,5,24,2,0,26.8,0,0,0,0,0.2,0,0,0,17.6,962,1.1,2,348
2018,5,24,2,30,26.5,0,0,0,0,0.2,0,0,0,17.91,962,1.1,1.9000000000000001,350
2018,5,24,3,0,26.3,0,0,0,0,0.4,0,0,0,18.38,962,1.1,1.9000000000000001,353
2018,5,24,3,30,26.200000000000003,0,0,0,0,0.4,0,0,0,18.490000000000002,962,1.1,1.9000000000000001,354
2018,5,24,4,0,26.1,0,0,0,0,0.1,0,0,0,18.29,962,1.1,1.8,355
2018,5,24,4,30,26.1,0,0,0,0,0.1,0,0,0,18.29,962,1.1,1.8,355
2018,5,24,5,0,26.900000000000002,0,0,0,0,0.7000000000000001,0,0,0,18.18,963,1.1,1.7000000000000002,354
2018,5,24,5,30,29.1,46,73,54,0,0.7000000000000001,46,73,54,16,963,1.1,2,351
2018,5,24,6,0,31.400000000000002,90,249,143,0,2.4000000000000004,90,249,143,15.780000000000001,964,1.1,2.3000000000000003,348
2018,5,24,6,30,33.6,123,389,248,0,2.4000000000000004,123,389,248,13.950000000000001,964,1,2.8000000000000003,338
2018,5,24,7,0,35.800000000000004,142,515,360,0,-1,142,515,360,9.700000000000001,964,1,3.2,328
2018,5,24,7,30,37.4,160,591,468,0,-1,160,591,468,8.89,964,1.1,3.6,318
2018,5,24,8,0,39.1,167,666,575,0,-2.5,167,666,575,7.25,965,1.1,4,307
2018,5,24,8,30,39.800000000000004,178,712,675,0,-2.5,178,712,675,6.98,965,1.1,4.2,306
2018,5,24,9,0,40.5,182,757,768,0,-2.9000000000000004,182,757,768,6.5,965,1.1,4.3,304
2018,5,24,9,30,41,190,784,848,0,-2.9000000000000004,190,784,848,6.33,965,1.1,4.3,303
2018,5,24,10,0,41.5,192,809,915,0,-3.2,192,809,915,6.05,964,1.1,4.4,303
2018,5,24,10,30,41.900000000000006,197,826,970,0,-3.2,197,826,970,5.92,964,1,4.4,302
2018,5,24,11,0,42.300000000000004,214,814,1000,0,-3.5,214,814,1000,5.65,964,1,4.5,301
2018,5,24,11,30,42.5,215,819,1020,0,-3.5,215,819,1020,5.6000000000000005,964,1,4.6000000000000005,300
2018,5,24,12,0,42.7,210,828,1025,0,-3.9000000000000004,210,828,1025,5.39,963,1,4.7,300
2018,5,24,12,30,42.800000000000004,209,824,1011,0,-3.9000000000000004,209,824,1011,5.36,963,1,4.7,299
2018,5,24,13,0,42.800000000000004,204,820,981,0,-4.3,204,820,981,5.21,963,1,4.800000000000001,299
2018,5,24,13,30,42.7,198,808,933,0,-4.3,198,808,933,5.23,962,1,4.9,299
2018,5,24,14,0,42.6,207,766,865,0,-4.7,207,766,865,5.1000000000000005,962,1,4.9,299
2018,5,24,14,30,42.300000000000004,200,740,790,0,-4.7,200,740,790,5.18,962,1,4.9,299
2018,5,24,15,0,42,185,718,706,0,-5,185,718,706,5.13,961,1,4.9,299
2018,5,24,15,30,41.5,174,676,609,0,-5,174,676,609,5.2700000000000005,961,1,4.800000000000001,298
2018,5,24,16,0,41,157,632,506,0,-5.300000000000001,157,632,506,5.3100000000000005,961,1,4.7,298
2018,5,24,16,30,40.1,141,562,397,0,-5.300000000000001,141,562,397,5.57,961,1,4.3,298
2018,5,24,17,0,39.300000000000004,118,477,288,0,-4.800000000000001,118,477,288,6.0200000000000005,961,1,3.9000000000000004,297
2018,5,24,17,30,36.800000000000004,92,352,181,0,-4.800000000000001,92,352,181,6.890000000000001,961,1,2.9000000000000004,298
2018,5,24,18,0,34.300000000000004,58,191,86,0,-1.6,58,191,86,10.040000000000001,961,1,1.9000000000000001,299
2018,5,24,18,30,33,15,22,16,0,-1.6,15,22,16,10.790000000000001,961,1,1.8,302
2018,5,24,19,0,31.700000000000003,0,0,0,0,-1.4000000000000001,0,0,0,11.85,961,1,1.8,305
2018,5,24,19,30,31.200000000000003,0,0,0,0,-1.3,0,0,0,12.200000000000001,962,1,1.9000000000000001,309
2018,5,24,20,0,30.700000000000003,0,0,0,0,-1.2000000000000002,0,0,0,12.65,962,1.1,2,313
2018,5,24,20,30,30.3,0,0,0,3,-1.2000000000000002,0,0,0,12.94,962,1.1,2.1,317
2018,5,24,21,0,29.900000000000002,0,0,0,1,-0.9,0,0,0,13.56,962,1.1,2.2,320
2018,5,24,21,30,29.5,0,0,0,0,-0.9,0,0,0,13.88,962,1.1,2.2,324
2018,5,24,22,0,29.1,0,0,0,0,-0.4,0,0,0,14.76,962,1.2000000000000002,2.3000000000000003,328
2018,5,24,22,30,28.8,0,0,0,0,-0.4,0,0,0,15.02,962,1.2000000000000002,2.4000000000000004,331
2018,5,24,23,0,28.5,0,0,0,0,0.1,0,0,0,15.860000000000001,962,1.2000000000000002,2.5,335
2018,5,24,23,30,28.200000000000003,0,0,0,0,0.1,0,0,0,16.14,962,1.2000000000000002,2.5,338
2018,5,25,0,0,27.900000000000002,0,0,0,0,0.5,0,0,0,16.830000000000002,962,1.2000000000000002,2.6,341
2018,5,25,0,30,27.6,0,0,0,0,0.5,0,0,0,17.12,962,1.3,2.5,344
2018,5,25,1,0,27.3,0,0,0,0,0.7000000000000001,0,0,0,17.72,962,1.3,2.5,347
2018,5,25,1,30,27,0,0,0,0,0.7000000000000001,0,0,0,18.04,962,1.3,2.3000000000000003,350
2018,5,25,2,0,26.8,0,0,0,0,0.8,0,0,0,18.37,962,1.3,2.2,354
2018,5,25,2,30,26.5,0,0,0,0,0.8,0,0,0,18.7,962,1.3,2.1,178
2018,5,25,3,0,26.3,0,0,0,0,0.7000000000000001,0,0,0,18.82,962,1.3,1.9000000000000001,2
2018,5,25,3,30,26.1,0,0,0,0,0.7000000000000001,0,0,0,19.04,962,1.3,1.8,8
2018,5,25,4,0,25.900000000000002,0,0,0,0,0.6000000000000001,0,0,0,19.17,962,1.3,1.7000000000000002,13
2018,5,25,4,30,25.900000000000002,0,0,0,0,0.6000000000000001,0,0,0,19.17,962,1.3,1.7000000000000002,13
2018,5,25,5,0,26.8,0,0,0,0,0.8,0,0,0,18.44,963,1.3,1.6,25
2018,5,25,5,30,29.400000000000002,45,64,52,0,0.8,45,64,52,15.860000000000001,963,1.4000000000000001,1.9000000000000001,31
2018,5,25,6,0,32,93,205,138,0,0.8,93,205,138,13.59,964,1.4000000000000001,2.2,36
2018,5,25,6,30,34.2,130,334,238,0,0.8,130,334,238,12.02,964,1.4000000000000001,2.3000000000000003,30
2018,5,25,7,0,36.4,159,435,344,0,-1,159,435,344,9.35,964,1.4000000000000001,2.4000000000000004,23
2018,5,25,7,30,38,182,516,451,0,-1,182,516,451,8.57,964,1.4000000000000001,2.5,177
2018,5,25,8,0,39.5,199,578,554,0,-1.1,199,578,554,7.84,964,1.5,2.6,331
2018,5,25,8,30,40.300000000000004,213,627,651,0,-1.1,213,627,651,7.5200000000000005,964,1.5,2.9000000000000004,322
2018,5,25,9,0,41.1,222,671,741,0,-0.8,222,671,741,7.390000000000001,964,1.5,3.2,312
2018,5,25,9,30,41.7,231,700,819,0,-0.8,231,700,819,7.16,964,1.5,3.5,308
2018,5,25,10,0,42.300000000000004,232,731,887,0,-0.5,232,731,887,7.0600000000000005,964,1.5,3.9000000000000004,303
2018,5,25,10,30,42.800000000000004,237,747,938,0,-0.5,237,747,938,6.88,964,1.5,4.2,301
2018,5,25,11,0,43.2,240,759,973,0,-0.4,240,759,973,6.79,963,1.5,4.5,298
2018,5,25,11,30,43.5,240,764,990,0,-0.4,240,764,990,6.69,963,1.5,4.800000000000001,298
2018,5,25,12,0,43.7,230,780,998,0,-0.5,230,780,998,6.59,963,1.5,5.2,297
2018,5,25,12,30,43.800000000000004,229,778,987,0,-0.5,229,778,987,6.55,962,1.4000000000000001,5.4,298
2018,5,25,13,0,43.800000000000004,218,783,960,0,-0.8,218,783,960,6.4,962,1.4000000000000001,5.7,298
2018,5,25,13,30,43.7,214,770,915,0,-0.8,214,770,915,6.42,961,1.4000000000000001,5.800000000000001,300
2018,5,25,14,0,43.6,257,675,838,0,-1.4000000000000001,257,675,838,6.18,961,1.3,6,301
2018,5,25,14,30,43.300000000000004,245,648,762,0,-1.4000000000000001,245,648,762,6.2700000000000005,960,1.3,6,301
2018,5,25,15,0,43.1,221,634,682,0,-2.1,221,634,682,6.05,960,1.3,6.1000000000000005,302
2018,5,25,15,30,42.6,207,589,587,0,-2.1,207,589,587,6.21,960,1.3,6,302
2018,5,25,16,0,42.1,188,540,488,0,-2.7,188,540,488,6.0600000000000005,960,1.2000000000000002,6,303
2018,5,25,16,30,41.300000000000004,167,466,381,0,-2.7,167,466,381,6.32,960,1.2000000000000002,5.6000000000000005,304
2018,5,25,17,0,40.6,144,367,275,0,-3.1,144,367,275,6.4,960,1.2000000000000002,5.2,305
2018,5,25,17,30,38.5,109,246,171,0,-3.1,109,246,171,7.16,960,1.2000000000000002,4.1000000000000005,306
2018,5,25,18,0,36.4,63,99,78,0,-1.8,63,99,78,8.83,960,1.2000000000000002,2.9000000000000004,308
2018,5,25,18,30,35,11,4,12,0,-1.8,11,4,12,9.540000000000001,960,1.2000000000000002,2.8000000000000003,311
2018,5,25,19,0,33.6,0,0,0,0,-1.6,0,0,0,10.450000000000001,961,1.2000000000000002,2.6,314
2018,5,25,19,30,33.1,0,0,0,0,-1.6,0,0,0,10.74,961,1.2000000000000002,2.7,317
2018,5,25,20,0,32.6,0,0,0,0,-1.6,0,0,0,11.05,961,1.2000000000000002,2.7,320
2018,5,25,20,30,32.1,0,0,0,0,-1.6,0,0,0,11.370000000000001,961,1.2000000000000002,2.8000000000000003,323
2018,5,25,21,0,31.6,0,0,0,0,-1.3,0,0,0,11.93,962,1.2000000000000002,2.8000000000000003,326
2018,5,25,21,30,31.200000000000003,0,0,0,0,-1.4000000000000001,0,0,0,12.200000000000001,962,1.2000000000000002,2.8000000000000003,328
2018,5,25,22,0,30.8,0,0,0,0,-1.1,0,0,0,12.75,962,1.2000000000000002,2.9000000000000004,330
2018,5,25,22,30,30.400000000000002,0,0,0,0,-1.1,0,0,0,13.05,962,1.2000000000000002,3,332
2018,5,25,23,0,30.1,0,0,0,0,-0.8,0,0,0,13.57,962,1.2000000000000002,3,335
2018,5,25,23,30,29.700000000000003,0,0,0,0,-0.8,0,0,0,13.88,962,1.2000000000000002,2.9000000000000004,337
2018,5,26,0,0,29.3,0,0,0,0,-0.5,0,0,0,14.46,961,1.2000000000000002,2.9000000000000004,339
2018,5,26,0,30,28.900000000000002,0,0,0,0,-0.5,0,0,0,14.790000000000001,961,1.3,2.8000000000000003,340
2018,5,26,1,0,28.6,0,0,0,0,-0.4,0,0,0,15.21,961,1.3,2.6,342
2018,5,26,1,30,28.200000000000003,0,0,0,0,-0.4,0,0,0,15.57,961,1.3,2.4000000000000004,344
2018,5,26,2,0,27.900000000000002,0,0,0,0,-0.2,0,0,0,16,961,1.3,2.2,345
2018,5,26,2,30,27.6,0,0,0,0,-0.2,0,0,0,16.28,961,1.3,2.1,347
2018,5,26,3,0,27.3,0,0,0,0,-0.2,0,0,0,16.6,961,1.3,1.9000000000000001,349
2018,5,26,3,30,27.1,0,0,0,0,-0.2,0,0,0,16.8,961,1.3,1.8,352
2018,5,26,4,0,26.900000000000002,0,0,0,0,-0.2,0,0,0,16.97,961,1.3,1.6,354
2018,5,26,4,30,26.900000000000002,0,0,0,0,-0.2,0,0,0,16.97,961,1.3,1.6,354
2018,5,26,5,0,27.700000000000003,0,0,0,0,0.2,0,0,0,16.69,961,1.3,1.4000000000000001,1
2018,5,26,5,30,30,46,69,54,0,0.2,46,69,54,14.63,962,1.3,1.6,3
2018,5,26,6,0,32.300000000000004,93,212,140,0,0.7000000000000001,93,212,140,13.33,962,1.3,1.8,6
2018,5,26,6,30,34.300000000000004,130,343,240,0,0.7000000000000001,130,343,240,11.93,962,1.3,1.8,174
2018,5,26,7,0,36.300000000000004,159,440,346,0,-1.3,159,440,346,9.19,962,1.3,1.9000000000000001,342
2018,5,26,7,30,37.800000000000004,182,521,454,0,-1.3,182,521,454,8.48,963,1.3,2.2,328
2018,5,26,8,0,39.400000000000006,203,577,557,0,-1.7000000000000002,203,577,557,7.5600000000000005,963,1.3,2.5,314
2018,5,26,8,30,40.300000000000004,217,626,655,0,-1.7000000000000002,217,626,655,7.21,963,1.3,2.7,306
2018,5,26,9,0,41.2,232,659,743,0,-1.6,232,659,743,6.890000000000001,963,1.3,2.9000000000000004,297
2018,5,26,9,30,41.900000000000006,242,689,821,0,-1.6,242,689,821,6.640000000000001,963,1.3,3.2,293
2018,5,26,10,0,42.5,253,705,885,0,-1.6,253,705,885,6.47,962,1.3,3.5,288
2018,5,26,10,30,43,259,722,936,0,-1.6,259,722,936,6.3100000000000005,962,1.3,3.8000000000000003,286
2018,5,26,11,0,43.5,267,727,970,0,-1.5,267,727,970,6.17,962,1.3,4.2,284
2018,5,26,11,30,43.900000000000006,268,730,986,0,-1.5,268,730,986,6.04,962,1.4000000000000001,4.4,283
2018,5,26,12,0,44.2,264,738,991,0,-1.6,264,738,991,5.91,961,1.4000000000000001,4.6000000000000005,283
2018,5,26,12,30,44.300000000000004,263,736,980,0,-1.6,263,736,980,5.88,961,1.3,4.7,282
2018,5,26,13,0,44.400000000000006,256,733,952,0,-1.7000000000000002,256,733,952,5.79,960,1.3,4.800000000000001,282
2018,5,26,13,30,44.2,251,719,906,0,-1.7000000000000002,251,719,906,5.8500000000000005,960,1.3,4.9,282
2018,5,26,14,0,44.1,246,695,845,0,-2,246,695,845,5.75,960,1.3,4.9,282
2018,5,26,14,30,43.7,237,668,771,0,-2,237,668,771,5.87,959,1.3,4.7,283
2018,5,26,15,0,43.300000000000004,224,638,687,0,-2.3000000000000003,224,638,687,5.86,959,1.3,4.6000000000000005,283
2018,5,26,15,30,42.800000000000004,210,593,592,0,-2.3000000000000003,210,593,592,6.01,959,1.3,4.4,284
2018,5,26,16,0,42.2,193,533,489,0,-2.5,193,533,489,6.12,959,1.3,4.2,285
2018,5,26,16,30,41.400000000000006,172,459,383,0,-2.6,172,459,383,6.38,959,1.3,3.7,286
2018,5,26,17,0,40.5,146,359,275,0,-2.4000000000000004,146,359,275,6.7700000000000005,960,1.3,3.2,287
2018,5,26,17,30,38.1,110,241,172,0,-2.4000000000000004,110,241,172,7.7,960,1.3,2.3000000000000003,290
2018,5,26,18,0,35.7,64,98,79,0,0.4,64,98,79,10.78,960,1.3,1.3,292
2018,5,26,18,30,34.5,12,5,12,0,0.4,12,5,12,11.52,960,1.4000000000000001,1.3,296
2018,5,26,19,0,33.4,0,0,0,0,0.5,0,0,0,12.3,961,1.4000000000000001,1.3,300
2018,5,26,19,30,33.2,0,0,0,0,0.5,0,0,0,12.44,961,1.4000000000000001,1.3,304
2018,5,26,20,0,33,0,0,0,0,0.2,0,0,0,12.36,961,1.4000000000000001,1.2000000000000002,309
2018,5,26,20,30,33,0,0,0,0,0.2,0,0,0,12.370000000000001,962,1.4000000000000001,1.1,316
2018,5,26,21,0,32.9,0,0,0,0,0,0,0,0,12.18,962,1.4000000000000001,1.1,324
2018,5,26,21,30,32.7,0,0,0,3,-0.1,0,0,0,12.32,962,1.4000000000000001,1,338
2018,5,26,22,0,32.5,0,0,0,3,0,0,0,0,12.51,962,1.4000000000000001,0.9,352
2018,5,26,22,30,31.900000000000002,0,0,0,4,0,0,0,0,12.94,962,1.5,0.9,190
2018,5,26,23,0,31.3,0,0,0,3,0,0,0,0,13.370000000000001,962,1.5,0.9,29
2018,5,26,23,30,30.700000000000003,0,0,0,4,0,0,0,0,13.83,962,1.5,1,41
2018,5,27,0,0,30.1,0,0,0,3,0,0,0,0,14.290000000000001,961,1.5,1.1,53
2018,5,27,0,30,29.5,0,0,0,3,-0.1,0,0,0,14.790000000000001,961,1.5,1.1,61
2018,5,27,1,0,29,0,0,0,1,-0.1,0,0,0,15.14,961,1.5,1.2000000000000002,68
2018,5,27,1,30,28.6,0,0,0,3,-0.1,0,0,0,15.49,961,1.5,1.3,69
2018,5,27,2,0,28.200000000000003,0,0,0,1,-0.30000000000000004,0,0,0,15.63,961,1.5,1.3,71
2018,5,27,2,30,27.900000000000002,0,0,0,3,-0.30000000000000004,0,0,0,15.9,961,1.5,1.3,70
2018,5,27,3,0,27.6,0,0,0,7,-0.4,0,0,0,16.07,961,1.5,1.4000000000000001,70
2018,5,27,3,30,27.400000000000002,0,0,0,3,-0.4,0,0,0,16.26,961,1.5,1.4000000000000001,71
2018,5,27,4,0,27.1,0,0,0,1,-0.5,0,0,0,16.44,961,1.5,1.4000000000000001,72
2018,5,27,4,30,27.1,0,0,0,3,-0.5,0,0,0,16.44,961,1.5,1.4000000000000001,72
2018,5,27,5,0,27.8,0,0,0,3,-0.30000000000000004,0,0,0,16.05,962,1.5,1.4000000000000001,75
2018,5,27,5,30,30,37,17,39,3,-0.30000000000000004,24,0,24,14.14,962,1.6,1.6,78
2018,5,27,6,0,32.2,101,86,120,3,-0.30000000000000004,57,0,57,12.41,962,1.6,1.8,81
2018,5,27,6,30,34.2,159,178,217,3,-0.30000000000000004,126,143,173,11.11,963,1.6,1.9000000000000001,89
2018,5,27,7,0,36.2,207,261,318,3,-1.6,207,261,318,9.05,963,1.6,2,97
2018,5,27,7,30,37.9,245,337,421,3,-1.6,206,321,374,8.26,963,1.6,2,130
2018,5,27,8,0,39.6,277,399,522,0,-2.3000000000000003,277,399,522,7.17,963,1.6,1.9000000000000001,164
2018,5,27,8,30,40.400000000000006,301,451,617,0,-2.3000000000000003,301,451,617,6.87,963,1.6,2.3000000000000003,175
2018,5,27,9,0,41.300000000000004,320,495,704,3,-2.2,308,422,635,6.58,963,1.6,2.7,186
2018,5,27,9,30,42,336,528,780,1,-2.2,336,528,780,6.34,963,1.6,2.9000000000000004,191
2018,5,27,10,0,42.7,345,557,844,1,-2,345,557,844,6.22,962,1.6,3.2,196
2018,5,27,10,30,43.1,354,576,894,0,-2,354,576,894,6.09,962,1.6,3.4000000000000004,200
2018,5,27,11,0,43.6,363,584,928,1,-1.7000000000000002,363,584,928,6.07,962,1.6,3.6,205
2018,5,27,11,30,43.900000000000006,366,591,947,1,-1.7000000000000002,366,591,947,5.97,961,1.6,3.7,210
2018,5,27,12,0,44.1,362,598,952,0,-1.4000000000000001,362,598,952,6.0200000000000005,961,1.6,3.8000000000000003,214
2018,5,27,12,30,44.2,360,594,938,0,-1.4000000000000001,360,594,938,5.98,960,1.6,3.9000000000000004,220
2018,5,27,13,0,44.300000000000004,351,589,910,0,-1.3,351,589,910,6.0200000000000005,960,1.6,4.1000000000000005,225
2018,5,27,13,30,44.1,344,573,866,0,-1.3,344,573,866,6.08,959,1.6,4.1000000000000005,229
2018,5,27,14,0,43.900000000000006,397,450,784,1,-1.6,397,450,784,6.0200000000000005,959,1.5,4.1000000000000005,234
2018,5,27,14,30,43.5,378,419,713,1,-1.6,378,419,713,6.15,959,1.5,4,237
2018,5,27,15,0,43.2,355,379,631,1,-2.2,355,379,631,5.97,958,1.5,3.9000000000000004,240
2018,5,27,15,30,42.7,325,332,540,3,-2.2,325,332,540,6.12,958,1.5,3.7,244
2018,5,27,16,0,42.2,290,272,441,3,-2.6,290,272,441,6.09,958,1.5,3.5,248
2018,5,27,16,30,41.300000000000004,244,206,339,3,-2.6,244,206,339,6.38,958,1.5,2.8000000000000003,252
2018,5,27,17,0,40.400000000000006,189,127,235,3,-1.8,189,127,235,7.13,958,1.5,2.1,255
2018,5,27,17,30,38.300000000000004,121,60,137,0,-1.8,121,60,137,7.98,959,1.5,1.6,257
2018,5,27,18,0,36.2,47,10,48,0,1.1,47,10,48,11.01,959,1.5,1.1,259
2018,5,27,18,30,35.5,2,0,2,0,1.1,2,0,2,11.44,959,1.6,1.2000000000000002,262
2018,5,27,19,0,34.800000000000004,0,0,0,0,0.6000000000000001,0,0,0,11.52,960,1.6,1.2000000000000002,266
2018,5,27,19,30,34.4,0,0,0,1,0.6000000000000001,0,0,0,11.77,960,1.6,1.2000000000000002,270
